,dept,title,url,button,i_want_to,nav,num_email_addresses,email_addresses,pdf_count,pdf_urls,ext_link_count,ext_links,outside_domain,description_words
77,,ge: ,https://digital.cityofchicago.org/index.php/category/video/page/8/,False,False,False,0,,0,,69,https://digital.cityofchicago.org; https://digital.cityofchicago.org/index.php/feed/; https://twitter.com/chicagosmayor; http://facebook.com/chicagomayorsoffice; http://www.youtube.com/user/ChicagoMayorsOffice; https://plus.google.com/u/0/104762238087668104653/posts; http://digital.cityofchicago.org; http://digital.cityofchicago.org/index.php/video-2/; http://techplan.cityofchicago.org; https://%20; https://data.cityofchicago.org; https://opengrid.io; https://%20; http://servicetracker.cityofchicago.org/; http://digital.cityofchicago.org/index.php/city-accounts; https://digital.cityofchicago.org/index.php/behind-the-scenes-at-askchicago-town-hall/; https://digital.cityofchicago.org/index.php/behind-the-scenes-at-askchicago-town-hall/; https://digital.cityofchicago.org/index.php/behind-the-scenes-at-askchicago-town-hall/; https://digital.cityofchicago.org/index.php/adopt-a-sidewalk-on-chicagoshovels-org/; https://digital.cityofchicago.org/index.php/adopt-a-sidewalk-on-chicagoshovels-org/; https://digital.cityofchicago.org/index.php/adopt-a-sidewalk-on-chicagoshovels-org/; https://digital.cityofchicago.org/index.php/askchicago-town-hall-year-two/; https://digital.cityofchicago.org/index.php/askchicago-town-hall-year-two/; https://digital.cityofchicago.org/index.php/askchicago-town-hall-year-two/; https://digital.cityofchicago.org/index.php/chicagoshovels-org/; https://digital.cityofchicago.org/index.php/chicagoshovels-org/; https://digital.cityofchicago.org/index.php/chicagoshovels-org/; https://digital.cityofchicago.org/index.php/street-sanitation-snow-prep/; https://digital.cityofchicago.org/index.php/street-sanitation-snow-prep/; https://digital.cityofchicago.org/index.php/street-sanitation-snow-prep/; https://digital.cityofchicago.org/index.php/google-plus-hangout-for-world-aids-day/; https://digital.cityofchicago.org/index.php/google-plus-hangout-for-world-aids-day/; https://digital.cityofchicago.org/index.php/google-plus-hangout-for-world-aids-day/; https://digital.cityofchicago.org/index.php/cps-turnaround-schools/; https://digital.cityofchicago.org/index.php/cps-turnaround-schools/; https://digital.cityofchicago.org/index.php/cps-turnaround-schools/; https://digital.cityofchicago.org/index.php/2012-budget-address/; https://digital.cityofchicago.org/index.php/2012-budget-address/; https://digital.cityofchicago.org/index.php/2012-budget-address/; https://digital.cityofchicago.org/index.php/explaining-the-new-windy-city-badge-on-foursquare/; https://digital.cityofchicago.org/index.php/explaining-the-new-windy-city-badge-on-foursquare/; https://digital.cityofchicago.org/index.php/explaining-the-new-windy-city-badge-on-foursquare/; https://digital.cityofchicago.org/index.php/chicagos-mayor-on-new-curfew-law/; https://digital.cityofchicago.org/index.php/chicagos-mayor-on-new-curfew-law/; https://digital.cityofchicago.org/index.php/chicagos-mayor-on-new-curfew-law/; https://digital.cityofchicago.org/index.php/category/video/page/9/; https://digital.cityofchicago.org/index.php/category/video/page/7/; https://twitter.com/ChicagosMayor; https://digital.cityofchicago.org; https://digital.cityofchicago.org/index.php/wheelsenergytrash/; https://digital.cityofchicago.org/index.php/apps-android/; https://digital.cityofchicago.org/index.php/better-nrg/; https://digital.cityofchicago.org/index.php/built-it-bronzeville/; https://digital.cityofchicago.org/index.php/chicago-cleanweb-challenge/; https://digital.cityofchicago.org/index.php/city-accounts/; https://digital.cityofchicago.org/index.php/city-hall-in-your-community/; https://digital.cityofchicago.org/index.php/open-data-applications/; https://digital.cityofchicago.org/index.php/developer-resources/; https://digital.cityofchicago.org/index.php/gamify-energy/; https://digital.cityofchicago.org/index.php/hackathon-playoffs/; https://digital.cityofchicago.org/index.php/images/; https://digital.cityofchicago.org/index.php/apps-ios/; https://digital.cityofchicago.org/index.php/video-2/; https://digital.cityofchicago.org/index.php/planet-lab/; https://digital.cityofchicago.org/index.php/rack-up/; https://digital.cityofchicago.org/index.php/recycle-tracker/; https://digital.cityofchicago.org/index.php/the-broadband-challenge/; https://digital.cityofchicago.org/index.php/apps-web/; https://digital.cityofchicago.org/index.php/highlights-from-2018/,facebook.com; plus.google.com; opengrid.io; twitter.com; digital.cityofchicago.org; techplan.cityofchicago.org; data.cityofchicago.org; servicetracker.cityofchicago.org; youtube.com; %20,No text found
78,,age: ,https://digital.cityofchicago.org/index.php/tag/data/page/6/,False,False,False,0,,0,,56,https://digital.cityofchicago.org; https://digital.cityofchicago.org/index.php/feed/; https://twitter.com/chicagosmayor; http://facebook.com/chicagomayorsoffice; http://www.youtube.com/user/ChicagoMayorsOffice; https://plus.google.com/u/0/104762238087668104653/posts; http://digital.cityofchicago.org; http://digital.cityofchicago.org/index.php/video-2/; http://techplan.cityofchicago.org; https://%20; https://data.cityofchicago.org; https://opengrid.io; https://%20; http://servicetracker.cityofchicago.org/; http://digital.cityofchicago.org/index.php/city-accounts; https://digital.cityofchicago.org/index.php/chicago-lobbyists/; https://digital.cityofchicago.org/index.php/chicago-lobbyists/; https://digital.cityofchicago.org/index.php/chicago-lobbyists/; https://digital.cityofchicago.org/index.php/crime-app/; https://digital.cityofchicago.org/index.php/crime-app/; https://digital.cityofchicago.org/index.php/crime-app/; https://digital.cityofchicago.org/index.php/can-my-food-truck-park-here/; https://digital.cityofchicago.org/index.php/can-my-food-truck-park-here/; https://digital.cityofchicago.org/index.php/can-my-food-truck-park-here/; https://digital.cityofchicago.org/index.php/school-sparrow/; https://digital.cityofchicago.org/index.php/school-sparrow/; https://digital.cityofchicago.org/index.php/school-sparrow/; https://digital.cityofchicago.org/index.php/chicago-free-condom-finder/; https://digital.cityofchicago.org/index.php/chicago-free-condom-finder/; https://digital.cityofchicago.org/index.php/chicago-free-condom-finder/; https://digital.cityofchicago.org/index.php/offline-bike-maps-2/; https://digital.cityofchicago.org/index.php/offline-bike-maps-2/; https://digital.cityofchicago.org/index.php/offline-bike-maps-2/; https://digital.cityofchicago.org/index.php/tag/data/page/5/; https://twitter.com/ChicagosMayor; https://digital.cityofchicago.org; https://digital.cityofchicago.org/index.php/wheelsenergytrash/; https://digital.cityofchicago.org/index.php/apps-android/; https://digital.cityofchicago.org/index.php/better-nrg/; https://digital.cityofchicago.org/index.php/built-it-bronzeville/; https://digital.cityofchicago.org/index.php/chicago-cleanweb-challenge/; https://digital.cityofchicago.org/index.php/city-accounts/; https://digital.cityofchicago.org/index.php/city-hall-in-your-community/; https://digital.cityofchicago.org/index.php/open-data-applications/; https://digital.cityofchicago.org/index.php/developer-resources/; https://digital.cityofchicago.org/index.php/gamify-energy/; https://digital.cityofchicago.org/index.php/hackathon-playoffs/; https://digital.cityofchicago.org/index.php/images/; https://digital.cityofchicago.org/index.php/apps-ios/; https://digital.cityofchicago.org/index.php/video-2/; https://digital.cityofchicago.org/index.php/planet-lab/; https://digital.cityofchicago.org/index.php/rack-up/; https://digital.cityofchicago.org/index.php/recycle-tracker/; https://digital.cityofchicago.org/index.php/the-broadband-challenge/; https://digital.cityofchicago.org/index.php/apps-web/; https://digital.cityofchicago.org/index.php/highlights-from-2018/,facebook.com; plus.google.com; opengrid.io; twitter.com; digital.cityofchicago.org; techplan.cityofchicago.org; data.cityofchicago.org; servicetracker.cityofchicago.org; youtube.com; %20,No text found
79,,yor's Office | Page: ,https://digital.cityofchicago.org/index.php/page/9/,False,False,False,2,mailto:olivia.cohn@global-philanthropy.org; mailto:earthdatahackathon@eventbrite.com,0,,152,https://digital.cityofchicago.org; https://digital.cityofchicago.org/index.php/feed/; https://twitter.com/chicagosmayor; http://facebook.com/chicagomayorsoffice; http://www.youtube.com/user/ChicagoMayorsOffice; https://plus.google.com/u/0/104762238087668104653/posts; http://digital.cityofchicago.org; http://digital.cityofchicago.org/index.php/video-2/; http://techplan.cityofchicago.org; https://%20; https://data.cityofchicago.org; https://opengrid.io; https://%20; http://servicetracker.cityofchicago.org/; http://digital.cityofchicago.org/index.php/city-accounts; https://digital.cityofchicago.org/index.php/highlights-from-2018/; https://digital.cityofchicago.org/index.php/highlights-from-2018/; https://digital.cityofchicago.org/index.php/copa-adds-more-transparency-with-police-complaint-data/; https://digital.cityofchicago.org/index.php/copa-adds-more-transparency-with-police-complaint-data/; https://digital.cityofchicago.org/index.php/share-map-you-create-from-opengrid/; https://digital.cityofchicago.org/index.php/share-map-you-create-from-opengrid/; https://digital.cityofchicago.org/index.php/chicago-park-district-expands-beach-water-quality-testing/; https://digital.cityofchicago.org/index.php/chicago-park-district-expands-beach-water-quality-testing/; https://digital.cityofchicago.org/index.php/chicagos-tech-team-hiring-key-positions/; https://digital.cityofchicago.org/index.php/chicagos-tech-team-hiring-key-positions/; https://digital.cityofchicago.org/index.php/taking-chicagos-data-team-to-the-next-level/; http://digital.cityofchicago.org/wp-content/uploads/2013/06/brenna.png; http://trib.in/17ATPcn; http://datasmart.ash.harvard.edu/news/article/brett-goldstein-departs-as-chicagos-cio-cdo-266; https://digital.cityofchicago.org/index.php/5-reasons-why-chicago-is-the-perfect-city-for-data-centers/; http://data.cityofchicago.org; http://digital.cityofchicago.org/index.php/big-news-for-open-data-mayors-challenge/; https://digital.cityofchicago.org/index.php/1000-pedalers-join-divvy/; http://divvybikes.com/Founding; http://capitalbikeshare.com/system-data; http://divvybikes.tumblr.com; http://chic.ag/cdot; https://digital.cityofchicago.org/index.php/chicago-releases-new-datasets-for-a-more-sustainable-city/; https://data.cityofchicago.org/Environment-Sustainable-Development/Average-Electricity-Usage-per-Square-Foot-by-Commu/usfg-z9mx; https://data.cityofchicago.org/Environment-Sustainable-Development/Map-Alternative-Fuel-Locations/iq3c-68ew; http://datasmart.ash.harvard.edu/news/article/chicago-releases-new-datasets-for-a-more-sustainable-city-249; https://digital.cityofchicago.org/index.php/chicago-city-of-big-data-and-national-day-of-civic-hacking/; http://hackforchange.org; http://www.chicagomigrahack.com/; http://civichack.adlerplanetarium.org/; http://www.meetup.com/OpenGovChicago/events/119353342/; http://1871.com; https://plus.google.com/u/0/events/cqantb3id5ap5t39sahdhe6u920; http://www.flickr.com/photos/juggernautco/8686908663/; http://1871.com; http://opengovhacknight.eventbrite.com/; http://www.smartchicagocollaborative.org/using-the-new-clearpath-api-to-help-communities-interact-with-the-chicago-police-department/; http://api1.chicagopolice.org/clearpath/documentation; http://data.cityofchicago.org; http://www.flickr.com/photos/juggernautco/8522846150/; http://hackforchange.org; http://smartchicagocollaborative.org; http://ijj.org; http://www.adlerplanetarium.org/; http://buildcibola.org; http://www.macfound.org/; http://www.architecture.org/page.aspx?pid=183; http://www.mikvachallenge.org/; http://umbmentoring.org/; http://hivechicago.org; http://www.freespiritmedia.org/; http://knightlab.northwestern.edu/; http://opencityapps.org; http://digital.cityofchicago.org; http://opengovhacknight.eventbrite.com/; http://www.smartchicagocollaborative.org/join-us-for-the-national-day-of-civic-hacking-in-chicago/; http://hackforchange.org; http://www.smartchicagocollaborative.org/; https://digital.cityofchicago.org/index.php/hacking-safer-communities-and-community-policing-with-google/; http://digital.cityofchicago.org/wp-content/uploads/2013/05/ClearPathBlackandWhite.jpg; http://api1.chicagopolice.org/clearpath/documentation; https://portal.chicagopolice.org/portal/page/portal/ClearPath; https://portal.chicagopolice.org/portal/page/portal/ClearPath/Get%2520Involved/How%2520CAPS%2520works; https://portal.chicagopolice.org/portal/page/portal/ClearPath/Get%2520Involved/How%2520CAPS%2520works/What%2520is%2520CAPS; https://portal.chicagopolice.org/portal/page/portal/ClearPath; http://capsure.opencityapps.org/; http://www.opencityapps.org/; http://datamade.us/; http://www.smartchicagocollaborative.org/using-the-new-clearpath-api-to-help-communities-interact-with-the-chicago-police-department/opencityapps.org; http://capsure.opencityapps.org/about%23why-did-you-build-this; http://api1.chicagopolice.org/clearpath/documentation; https://www.google.com/fusiontables/DataSource?docid=1fYRn1iHFY65w6QAEzBoPnw-SHtwvgWO2zeyCrkU%23rows:id=1; https://www.google.com/fusiontables/DataSource?docid=1GXIIvWOaM_YDdY8GHeK0Vo-4nrceGnmhZtHLDFs%23rows:id=1; https://github.com/donnchacarroll/cityeyes; http://digital.cityofchicago.org/wp-content/uploads/2013/05/clearpathcapstagram.jpg; https://twitter.com/DwerroAB; https://twitter.com/GroverSmash; https://twitter.com/donnchacarroll; https://twitter.com/cthydng; https://twitter.com/alexsoble; https://twitter.com/shua123; https://twitter.com/citizendrummer; https://twitter.com/klmcmahon; https://github.com/JoeGermuska/maptrap; https://portal.chicagopolice.org/portal/page/portal/ClearPath/About%2520CPD/POD%2520Program; http://opengovhacknight.eventbrite.com/; http://www.smartchicagocollaborative.org/using-the-new-clearpath-api-to-help-communities-interact-with-the-chicago-police-department/1871.com; http://www.smartchicagocollaborative.org/projects/hosted-web-space/; http://cutgroup.smartchicagoapps.org/; http://www.smartchicagocollaborative.org/using-the-new-clearpath-api-to-help-communities-interact-with-the-chicago-police-department/; https://digital.cityofchicago.org/index.php/being-online-matters/; http://digital.cityofchicago.org/index.php/everyone-on/; http://www.ntia.doc.gov/press-release/2013/ntia-broadband-adoption-toolkit-shares-best-practices-across-us; http://www.lisc.org/; http://www.smartcommunitieschicago.org/index.html; http://www.broadbandillinois.org/uploads/cms/documents/chicagosmartcommunitiespcireport4.pdf; http://www.digitalyouthnetwork.org/; https://digital.cityofchicago.org/index.php/hack-for-your-community-for-the-environment/; https://plus.google.com/u/0/b/104762238087668104653/events/c1ikcblaaeru5o7u3tcg2kk5ua4; http://earthdatahackathon.eventbrite.com/; http://digital.cityofchicago.org/index.php/big-data-week-is-coming-to-chicago/; http://bit.ly/17koCWT; http://bit.ly/17koCWT; https://digital.cityofchicago.org/index.php/big-data-week-is-coming-to-chicago/; http://earthdatacelebration.eventbrite.com/; http://earthdatahackathon.eventbrite.com/; http://earthdatahackathon.eventbrite.com/; http://bigdataweek.com/chicago/; https://digital.cityofchicago.org/index.php/teaching-for-tomorrows-jobs/; http://www.100kin10.org/; http://digital.cityofchicago.org/index.php/page/2/; http://digital.cityofchicago.org/index.php/chicago-engine-optimization/; http://digital.cityofchicago.org/index.php/early-college-stem-schools/; https://digital.cityofchicago.org/index.php/page/10/; https://digital.cityofchicago.org/index.php/page/8/; https://twitter.com/ChicagosMayor; https://digital.cityofchicago.org; https://digital.cityofchicago.org/index.php/wheelsenergytrash/; https://digital.cityofchicago.org/index.php/apps-android/; https://digital.cityofchicago.org/index.php/better-nrg/; https://digital.cityofchicago.org/index.php/built-it-bronzeville/; https://digital.cityofchicago.org/index.php/chicago-cleanweb-challenge/; https://digital.cityofchicago.org/index.php/city-accounts/; https://digital.cityofchicago.org/index.php/city-hall-in-your-community/; https://digital.cityofchicago.org/index.php/open-data-applications/; https://digital.cityofchicago.org/index.php/developer-resources/; https://digital.cityofchicago.org/index.php/gamify-energy/; https://digital.cityofchicago.org/index.php/hackathon-playoffs/; https://digital.cityofchicago.org/index.php/images/; https://digital.cityofchicago.org/index.php/apps-ios/; https://digital.cityofchicago.org/index.php/video-2/; https://digital.cityofchicago.org/index.php/planet-lab/; https://digital.cityofchicago.org/index.php/rack-up/; https://digital.cityofchicago.org/index.php/recycle-tracker/; https://digital.cityofchicago.org/index.php/the-broadband-challenge/; https://digital.cityofchicago.org/index.php/apps-web/; https://digital.cityofchicago.org/index.php/highlights-from-2018/,facebook.com; 100kin10.org; api1.chicagopolice.org; chicagomigrahack.com; divvybikes.tumblr.com; knightlab.northwestern.edu; umbmentoring.org; hivechicago.org; portal.chicagopolice.org; ntia.doc.gov; earthdatahackathon.eventbrite.com; hackforchange.org; architecture.org; techplan.cityofchicago.org; data.cityofchicago.org; chic.ag; cutgroup.smartchicagoapps.org; broadbandillinois.org; flickr.com; earthdatacelebration.eventbrite.com; meetup.com; smartchicagocollaborative.org; bigdataweek.com; plus.google.com; twitter.com; github.com; smartcommunitieschicago.org; opencityapps.org; 1871.com; trib.in; digitalyouthnetwork.org; datamade.us; freespiritmedia.org; macfound.org; bit.ly; digital.cityofchicago.org; mikvachallenge.org; opengrid.io; %20; opengovhacknight.eventbrite.com; lisc.org; capitalbikeshare.com; google.com; ijj.org; capsure.opencityapps.org; civichack.adlerplanetarium.org; divvybikes.com; datasmart.ash.harvard.edu; adlerplanetarium.org; servicetracker.cityofchicago.org; buildcibola.org; youtube.com,No text found
80,,,http://dev.cityofchicago.org/open%20data/data%20portal/2014/10/22/socratas-api-changelog.html,False,False,False,1,mailto:developers@cityofchicago.org,0,,24,http://www.transitchicago.com/developers/; http://api1.chicagopolice.org/clearpath/; https://www.divvybikes.com/system-data; http://www.transitchicago.com/developers/gtfs.aspx; https://chicagohealth.herokuapp.com/apidoc; http://opengrid.readthedocs.io; http://plenar.io/; https://data.cityofchicago.org; https://dev.socrata.com; https://www.github.com/Chicago; http://dev.socrata.com/changelog.html; https://creativecommons.org/licenses/by/4.0/; https://github.com/Chicago/dev.cityofchicago.org/blob/master/NOTICE.md; http://www.transitchicago.com/developers/; http://api1.chicagopolice.org/clearpath/; https://www.divvybikes.com/system-data; http://www.transitchicago.com/developers/gtfs.aspx; https://chicagohealth.herokuapp.com/apidoc; http://opengrid.readthedocs.io; http://plenar.io/; https://data.cityofchicago.org; https://dev.socrata.com; https://www.twitter.com/ChicagoCDO; https://www.github.com/Chicago,chicagohealth.herokuapp.com; api1.chicagopolice.org; twitter.com; plenar.io; opengrid.readthedocs.io; dev.socrata.com; github.com; creativecommons.org; divvybikes.com; data.cityofchicago.org; transitchicago.com,No text found
81,,om the 4x,http://dev.cityofchicago.org/open%20data/data%20portal/2014/10/08/how-to-load-a-dataset-from-the-4x4.html,False,False,False,1,mailto:developers@cityofchicago.org,0,,27,http://www.transitchicago.com/developers/; http://api1.chicagopolice.org/clearpath/; https://www.divvybikes.com/system-data; http://www.transitchicago.com/developers/gtfs.aspx; https://chicagohealth.herokuapp.com/apidoc; http://opengrid.readthedocs.io; http://plenar.io/; https://data.cityofchicago.org; https://dev.socrata.com; https://www.github.com/Chicago; https://data.cityofchicago.org; https://data.cityofchicago.org/Public-Safety/Crimes-2001-to-present/ijzp-q8t2; https://data.cityofchicago.org/id/; https://data.cityofchicago.org/id/ijzp-q8t2; https://creativecommons.org/licenses/by/4.0/; https://github.com/Chicago/dev.cityofchicago.org/blob/master/NOTICE.md; http://www.transitchicago.com/developers/; http://api1.chicagopolice.org/clearpath/; https://www.divvybikes.com/system-data; http://www.transitchicago.com/developers/gtfs.aspx; https://chicagohealth.herokuapp.com/apidoc; http://opengrid.readthedocs.io; http://plenar.io/; https://data.cityofchicago.org; https://dev.socrata.com; https://www.twitter.com/ChicagoCDO; https://www.github.com/Chicago,chicagohealth.herokuapp.com; api1.chicagopolice.org; twitter.com; plenar.io; opengrid.readthedocs.io; dev.socrata.com; github.com; creativecommons.org; divvybikes.com; data.cityofchicago.org; transitchicago.com,No text found
82,,ing - 10/8/201,http://dev.cityofchicago.org/open%20data/data%20portal/2014/10/08/dataset-updates-are-failing-1082014.html,False,False,False,1,mailto:developers@cityofchicago.org,0,,23,http://www.transitchicago.com/developers/; http://api1.chicagopolice.org/clearpath/; https://www.divvybikes.com/system-data; http://www.transitchicago.com/developers/gtfs.aspx; https://chicagohealth.herokuapp.com/apidoc; http://opengrid.readthedocs.io; http://plenar.io/; https://data.cityofchicago.org; https://dev.socrata.com; https://www.github.com/Chicago; https://creativecommons.org/licenses/by/4.0/; https://github.com/Chicago/dev.cityofchicago.org/blob/master/NOTICE.md; http://www.transitchicago.com/developers/; http://api1.chicagopolice.org/clearpath/; https://www.divvybikes.com/system-data; http://www.transitchicago.com/developers/gtfs.aspx; https://chicagohealth.herokuapp.com/apidoc; http://opengrid.readthedocs.io; http://plenar.io/; https://data.cityofchicago.org; https://dev.socrata.com; https://www.twitter.com/ChicagoCDO; https://www.github.com/Chicago,chicagohealth.herokuapp.com; api1.chicagopolice.org; twitter.com; plenar.io; opengrid.readthedocs.io; dev.socrata.com; github.com; creativecommons.org; divvybikes.com; data.cityofchicago.org; transitchicago.com,No text found
83,,orma,http://dev.cityofchicago.org/open%20data/data%20portal/2014/10/02/updated-zoning-map-and-format.html,False,False,False,1,mailto:developers@cityofchicago.org,0,,27,http://www.transitchicago.com/developers/; http://api1.chicagopolice.org/clearpath/; https://www.divvybikes.com/system-data; http://www.transitchicago.com/developers/gtfs.aspx; https://chicagohealth.herokuapp.com/apidoc; http://opengrid.readthedocs.io; http://plenar.io/; https://data.cityofchicago.org; https://dev.socrata.com; https://www.github.com/Chicago; https://data.cityofchicago.org/id/ys52-bf79; http://chicagoportalstatus.tumblr.com/post/94434421217; https://data.cityofchicago.org/id/p8va-airx; https://data.cityofchicago.org/id/uati-b8hh; https://creativecommons.org/licenses/by/4.0/; https://github.com/Chicago/dev.cityofchicago.org/blob/master/NOTICE.md; http://www.transitchicago.com/developers/; http://api1.chicagopolice.org/clearpath/; https://www.divvybikes.com/system-data; http://www.transitchicago.com/developers/gtfs.aspx; https://chicagohealth.herokuapp.com/apidoc; http://opengrid.readthedocs.io; http://plenar.io/; https://data.cityofchicago.org; https://dev.socrata.com; https://www.twitter.com/ChicagoCDO; https://www.github.com/Chicago,chicagohealth.herokuapp.com; api1.chicagopolice.org; twitter.com; plenar.io; opengrid.readthedocs.io; dev.socrata.com; github.com; creativecommons.org; divvybikes.com; chicagoportalstatus.tumblr.com; data.cityofchicago.org; transitchicago.com,No text found
84,,TA - System Information - Bus Stop Shelters in Digital Sign Projec,http://dev.cityofchicago.org/open%20data/data%20portal/2014/09/26/removing-a-column-from-cta-system-information.html,False,False,False,1,mailto:developers@cityofchicago.org,0,,24,http://www.transitchicago.com/developers/; http://api1.chicagopolice.org/clearpath/; https://www.divvybikes.com/system-data; http://www.transitchicago.com/developers/gtfs.aspx; https://chicagohealth.herokuapp.com/apidoc; http://opengrid.readthedocs.io; http://plenar.io/; https://data.cityofchicago.org; https://dev.socrata.com; https://www.github.com/Chicago; https://data.cityofchicago.org/id/5cq6-qygt; https://creativecommons.org/licenses/by/4.0/; https://github.com/Chicago/dev.cityofchicago.org/blob/master/NOTICE.md; http://www.transitchicago.com/developers/; http://api1.chicagopolice.org/clearpath/; https://www.divvybikes.com/system-data; http://www.transitchicago.com/developers/gtfs.aspx; https://chicagohealth.herokuapp.com/apidoc; http://opengrid.readthedocs.io; http://plenar.io/; https://data.cityofchicago.org; https://dev.socrata.com; https://www.twitter.com/ChicagoCDO; https://www.github.com/Chicago,chicagohealth.herokuapp.com; api1.chicagopolice.org; twitter.com; plenar.io; opengrid.readthedocs.io; dev.socrata.com; github.com; creativecommons.org; divvybikes.com; data.cityofchicago.org; transitchicago.com,No text found
85,, Fare Media Sales Outlets dataset and corresponding ma,http://dev.cityofchicago.org/open%20data/data%20portal/2014/08/15/deprecated-cta-list-of-fare-media-sales-outlets.html,False,False,False,1,mailto:developers@cityofchicago.org,0,,26,http://www.transitchicago.com/developers/; http://api1.chicagopolice.org/clearpath/; https://www.divvybikes.com/system-data; http://www.transitchicago.com/developers/gtfs.aspx; https://chicagohealth.herokuapp.com/apidoc; http://opengrid.readthedocs.io; http://plenar.io/; https://data.cityofchicago.org; https://dev.socrata.com; https://www.github.com/Chicago; https://data.cityofchicago.org/Transportation/CTA-List-of-Fare-Media-Sales-Outlets/ag7u-gr9m; https://data.cityofchicago.org/Transportation/CTA-Map-of-Fare-Media-Sales-Outlets/pa8e-mhbh; http://www.transitchicago.com/ventra; https://creativecommons.org/licenses/by/4.0/; https://github.com/Chicago/dev.cityofchicago.org/blob/master/NOTICE.md; http://www.transitchicago.com/developers/; http://api1.chicagopolice.org/clearpath/; https://www.divvybikes.com/system-data; http://www.transitchicago.com/developers/gtfs.aspx; https://chicagohealth.herokuapp.com/apidoc; http://opengrid.readthedocs.io; http://plenar.io/; https://data.cityofchicago.org; https://dev.socrata.com; https://www.twitter.com/ChicagoCDO; https://www.github.com/Chicago,chicagohealth.herokuapp.com; api1.chicagopolice.org; twitter.com; plenar.io; opengrid.readthedocs.io; dev.socrata.com; github.com; creativecommons.org; divvybikes.com; data.cityofchicago.org; transitchicago.com,No text found
86,,-of-Way - Parade dataset on August 3,http://dev.cityofchicago.org/open%20data/data%20portal/2014/08/15/deprecating-permit-right-of-way-parade-dataset.html,False,False,False,1,mailto:developers@cityofchicago.org,0,,26,http://www.transitchicago.com/developers/; http://api1.chicagopolice.org/clearpath/; https://www.divvybikes.com/system-data; http://www.transitchicago.com/developers/gtfs.aspx; https://chicagohealth.herokuapp.com/apidoc; http://opengrid.readthedocs.io; http://plenar.io/; https://data.cityofchicago.org; https://dev.socrata.com; https://www.github.com/Chicago; https://data.cityofchicago.org/Events/Public-Right-of-Way-Use-Permits-Parades/a2eb-d767; https://data.cityofchicago.org/Transportation/Public-Right-of-Way-Use-Permits-Parades/7piz-tzqa; https://data.cityofchicago.org/Transportation/Public-Right-of-Way-Use-Permits/hwmb-iu8j; https://creativecommons.org/licenses/by/4.0/; https://github.com/Chicago/dev.cityofchicago.org/blob/master/NOTICE.md; http://www.transitchicago.com/developers/; http://api1.chicagopolice.org/clearpath/; https://www.divvybikes.com/system-data; http://www.transitchicago.com/developers/gtfs.aspx; https://chicagohealth.herokuapp.com/apidoc; http://opengrid.readthedocs.io; http://plenar.io/; https://data.cityofchicago.org; https://dev.socrata.com; https://www.twitter.com/ChicagoCDO; https://www.github.com/Chicago,chicagohealth.herokuapp.com; api1.chicagopolice.org; twitter.com; plenar.io; opengrid.readthedocs.io; dev.socrata.com; github.com; creativecommons.org; divvybikes.com; data.cityofchicago.org; transitchicago.com,No text found
